id;id_entity;vendor_id;name;name_url;query;parent_id
null;0;43;hotely Modul Query ;fec69d211c6b38395952521f88e40f8f;SELECT `id_entity`,`real_url`, `show_real_url` FROM `dnt_vendors`;0
null;0;43;hotely Modul Query ;3572f841fca2943211f0d2c4446f3f0f;SELECT `id_entity` FROM `dnt_vendors` WHERE name_url = 'skeletonis';0
null;0;43;hotely Modul Query ;c1abc07b359f5eacff2eefb3f831321c;SELECT `layout` FROM `dnt_vendors` WHERE id = '43';0
null;0;43;hotely Modul Query ;0452e3a058056cfd5a882e769bf6ee4b;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'intro' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;e1f60372a1448dae452e9c682911af22;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'region' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;cfa2eb9820db4c8a0a049ef1b0ad8bea;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'hotely' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;37c79f7b9f532429e8002818c0781f03;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'partneri' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;5aaf8626beecde859766e0bee9b8794c;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'registracia' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;e3b6e3d1b9e61e4efdbfed789a282b7c;SELECT * FROM `dnt_posts` WHERE `dnt_posts`.`type` = 'sitemap' AND `dnt_posts`.`show` > '0' AND `dnt_posts`.`service` = 'search' AND `dnt_posts`.`vendor_id` = '43' GROUP BY `dnt_posts`.`name_url`;0
null;0;43;hotely Modul Query ;94667f30c57f682ce0b24928ff239979;SELECT value FROM dnt_settings WHERE `key` = 'still_redirect_to_domain' AND `vendor_id` = '43';0
null;0;43;hotely Modul Query ;c1abc07b359f5eacff2eefb3f831321c;SELECT `layout` FROM `dnt_vendors` WHERE id = '43';0
null;0;43;hotely Modul Query ;c1abc07b359f5eacff2eefb3f831321c;SELECT `layout` FROM `dnt_vendors` WHERE id = '43';0
null;0;43;hotely Modul Query ;9a2778d0b6070cc784923299ab6587be;SELECT `id_entity` FROM dnt_posts WHERE `name_url` = 'partnerske-hotely' AND vendor_id = '43';0
null;0;43;hotely Modul Query ;cecf8a7bd8effb4ebad8506751ad18c7;SELECT `dnt_posts`.`id_entity` AS dnt_posts_id, `dnt_posts`.`vendor_id` AS dnt_posts_vendor_id , `dnt_posts`.`type` AS dnt_posts_type, `dnt_posts`.`name_url` AS dnt_posts_name_url, `dnt_posts`.`name` AS dnt_posts_name, `dnt_posts`.`content` AS dnt_posts_content, `dnt_posts`.`perex` AS dnt_posts_perex, `dnt_posts`.`service` AS dnt_posts_service, `dnt_post_type`.`cat_id` AS dnt_post_type_cat_id, `dnt_post_type`.`name_url` AS dnt_post_type_name_url, `dnt_post_type`.`id_entity` AS dnt_post_type_id_entity, `dnt_posts_meta`.`key` AS dnt_posts_meta_key, `dnt_posts_meta`.`value` AS dnt_posts_meta_value, `dnt_posts_meta`.`show` AS dnt_posts_meta_show, `dnt_posts_meta`.`vendor_id` AS dnt_posts_meta_vendor_id FROM `dnt_posts` JOIN `dnt_post_type` ON `dnt_posts`.`cat_id` = `dnt_post_type`.`id_entity` JOIN `dnt_posts_meta` ON `dnt_posts`.`id_entity` = `dnt_posts_meta`.`post_id` AND `dnt_posts`.`service` = `dnt_posts_meta`.`service` WHERE `dnt_posts`.`vendor_id` = '43' AND `dnt_posts_meta`.`vendor_id` = '43' AND `dnt_posts`.`show` = '1' AND `dnt_posts`.`id_entity` = '14158' GROUP BY `dnt_posts_meta`.`key` ORDER BY `dnt_posts_meta`.`id_entity` ASC;0
null;0;43;hotely Modul Query ;5402faf67d9d95f38dde26e3e296a360;SELECT id_entity FROM dnt_post_type WHERE name_url = 'sitemap' AND `vendor_id` = '43';0
null;0;43;hotely Modul Query ;c857000f18ebedef4f39c11da7e1feb8;SELECT * FROM dnt_posts WHERE type = 'sitemap' AND cat_id = '290' AND vendor_id = '43' AND `show` = '1' ORDER BY `order` DESC;0
null;0;43;hotely Modul Query ;7de6435665ae52d058b0a63daa2f9e4f;SELECT * FROM dnt_translates WHERE type = 'static' AND vendor_id = '43';0
null;0;43;hotely Modul Query ;2f7f22c981679a24e240e9a1ee5cd88e;SELECT * FROM dnt_settings WHERE `vendor_id` = '43';0
null;0;43;hotely Modul Query ;25d8a0e78157130e79802359e10c3d7f;SELECT name FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14158' AND `dnt_posts`.vendor_id = '43';0
null;0;43;hotely Modul Query ;08fb15b3447f7c232b3986355c5dec38;SELECT img FROM dnt_posts WHERE `id_entity` = '14158' AND vendor_id = '43';0
null;0;43;hotely Modul Query ;c1abc07b359f5eacff2eefb3f831321c;SELECT `layout` FROM `dnt_vendors` WHERE id = '43';0
null;0;43;hotely Modul Query ;fa03eac0e606847c7f9285057784240b;SELECT value FROM dnt_settings WHERE `key` = 'title' AND `vendor_id` = '43';0
null;0;43;hotely Modul Query ;3dbc827c6636c172a83381c6a23e749c;SELECT value FROM dnt_settings WHERE `key` = 'keywords' AND `vendor_id` = '43';0
null;0;43;hotely Modul Query ;9519a3308373691e0e67815d0533cc5d;SELECT value FROM dnt_settings WHERE `key` = 'description' AND `vendor_id` = '43';0
null;0;43;hotely Modul Query ;37f48260e8aa79d08891f3ed0579ee47;SELECT name_url FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14158' AND `dnt_posts`.vendor_id = '43';0
null;0;43;hotely Modul Query ;943ecf02a9cd3152e6f771c62070a127;SELECT perex FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14158' AND `dnt_posts`.vendor_id = '43';0
null;0;43;hotely Modul Query ;1e713b7db31df8698d918934e8aafc69;SELECT content FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14158' AND `dnt_posts`.vendor_id = '43';0
null;0;43;hotely Modul Query ;7e6f39ce4c07cde77adde2c9d11ea5c8;SELECT datetime_publish FROM `dnt_posts` WHERE `dnt_posts`.id_entity = '14158' AND `dnt_posts`.vendor_id = '43';0
